IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.223.34,8880,8880,false,SIN,Asia Pacific,Singapore,27,9.81
8.222.223.34,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.80
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,9.80
47.245.107.174,2086,2086,false,SIN,Asia Pacific,Singapore,8,9.80
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,44,9.80
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,84,9.79
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,18,9.79
47.236.144.196,8880,8880,false,SIN,Asia Pacific,Singapore,23,9.79
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,9.79
8.217.85.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,9.78
47.236.146.249,2082,2082,false,SIN,Asia Pacific,Singapore,19,9.78
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,86,9.77
8.219.73.21,443,443,true,SIN,Asia Pacific,Singapore,73,9.77
8.217.85.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,9.77
8.222.254.91,2096,2096,true,SIN,Asia Pacific,Singapore,87,9.77
8.210.117.18,2096,2096,true,HKG,Asia Pacific,Hong Kong,112,9.75
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,31,9.75
47.236.116.26,80,80,false,SIN,Asia Pacific,Singapore,32,9.75
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,105,9.75
8.219.245.187,2095,2095,false,SIN,Asia Pacific,Singapore,10,9.74
8.219.199.220,2083,2083,true,SIN,Asia Pacific,Singapore,78,9.74
8.219.82.35,2053,2053,true,SIN,Asia Pacific,Singapore,136,9.73
8.219.170.180,2052,2052,false,SIN,Asia Pacific,Singapore,45,9.73
8.219.152.195,2096,2096,true,SIN,Asia Pacific,Singapore,169,9.73
8.219.99.8,80,80,false,SIN,Asia Pacific,Singapore,40,9.73
8.219.73.21,2086,2086,false,SIN,Asia Pacific,Singapore,46,9.73
8.219.101.72,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.73
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,20,9.72
8.219.40.37,2087,2087,true,SIN,Asia Pacific,Singapore,59,9.70
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,9.70
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,37,9.70
8.222.221.109,2053,2053,true,SIN,Asia Pacific,Singapore,86,9.69
8.219.191.40,2083,2083,true,SIN,Asia Pacific,Singapore,86,9.69
47.236.144.196,2083,2083,true,SIN,Asia Pacific,Singapore,56,9.68
8.219.84.102,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.68
8.222.226.15,2053,2053,true,SIN,Asia Pacific,Singapore,76,9.68
8.219.242.208,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.68
8.219.58.64,2087,2087,true,SIN,Asia Pacific,Singapore,5,9.68
8.219.247.203,2082,2082,false,SIN,Asia Pacific,Singapore,14,9.67
8.219.202.130,2082,2082,false,SIN,Asia Pacific,Singapore,14,9.67
47.236.166.131,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.67
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,101,9.66
47.236.172.95,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.65
47.236.170.54,2096,2096,true,SIN,Asia Pacific,Singapore,74,9.65
8.222.128.131,8880,8880,false,SIN,Asia Pacific,Singapore,25,9.64
8.219.111.147,2053,2053,true,SIN,Asia Pacific,Singapore,117,9.64
8.219.3.53,2053,2053,true,SIN,Asia Pacific,Singapore,87,9.64
8.219.170.180,2095,2095,false,SIN,Asia Pacific,Singapore,21,9.64
8.219.50.180,80,80,false,SIN,Asia Pacific,Singapore,7,9.64
8.219.201.174,2082,2082,false,SIN,Asia Pacific,Singapore,18,9.64
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,19,9.64
8.219.159.232,2053,2053,true,SIN,Asia Pacific,Singapore,95,9.63
8.219.86.200,2053,2053,true,SIN,Asia Pacific,Singapore,96,9.63
47.236.116.26,2053,2053,true,SIN,Asia Pacific,Singapore,103,9.63
8.222.212.219,2096,2096,true,SIN,Asia Pacific,Singapore,59,9.62
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,9.62
8.218.2.181,2083,2083,true,HKG,Asia Pacific,Hong Kong,127,9.62
8.219.111.175,2083,2083,true,SIN,Asia Pacific,Singapore,127,9.62
8.219.199.220,2052,2052,false,SIN,Asia Pacific,Singapore,9,9.61
8.219.198.139,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.61
47.236.144.156,2052,2052,false,SIN,Asia Pacific,Singapore,57,9.61
8.219.151.193,2083,2083,true,SIN,Asia Pacific,Singapore,64,9.61
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,12,9.60
8.219.61.52,8080,8080,false,SIN,Asia Pacific,Singapore,5,9.59
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,66,9.59
47.236.171.205,2086,2086,false,SIN,Asia Pacific,Singapore,37,9.59
47.236.93.176,2053,2053,true,SIN,Asia Pacific,Singapore,99,9.59
8.219.191.40,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.58
8.219.114.201,2096,2096,true,SIN,Asia Pacific,Singapore,104,9.58
47.236.144.156,2083,2083,true,SIN,Asia Pacific,Singapore,61,9.58
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,62,9.58
8.222.219.34,2052,2052,false,SIN,Asia Pacific,Singapore,46,9.58
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,21,9.58
8.219.206.53,443,443,true,SIN,Asia Pacific,Singapore,92,9.57
8.222.164.209,2096,2096,true,SIN,Asia Pacific,Singapore,84,9.57
8.219.156.148,2083,2083,true,SIN,Asia Pacific,Singapore,130,9.56
8.219.201.8,2052,2052,false,SIN,Asia Pacific,Singapore,10,9.56
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,49,9.55
47.236.169.15,2083,2083,true,SIN,Asia Pacific,Singapore,80,9.55
8.219.104.242,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.54
47.236.87.246,2083,2083,true,SIN,Asia Pacific,Singapore,102,9.54
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,22,9.54
8.219.152.195,2083,2083,true,SIN,Asia Pacific,Singapore,79,9.54
8.222.208.83,8880,8880,false,SIN,Asia Pacific,Singapore,31,9.53
8.219.72.50,8443,8443,true,SIN,Asia Pacific,Singapore,109,9.53
8.219.242.208,2053,2053,true,SIN,Asia Pacific,Singapore,107,9.53
8.219.209.14,2053,2053,true,SIN,Asia Pacific,Singapore,46,9.52
8.219.201.8,8443,8443,true,SIN,Asia Pacific,Singapore,186,9.51
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,30,9.51
8.219.93.5,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.51
8.222.244.123,2087,2087,true,SIN,Asia Pacific,Singapore,126,9.51
8.222.198.105,8443,8443,true,SIN,Asia Pacific,Singapore,29,9.50
8.219.228.157,2052,2052,false,SIN,Asia Pacific,Singapore,23,9.50
8.219.170.180,2083,2083,true,SIN,Asia Pacific,Singapore,95,9.50
8.219.220.88,8080,8080,false,SIN,Asia Pacific,Singapore,25,9.50
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,62,9.50
8.219.248.47,2082,2082,false,SIN,Asia Pacific,Singapore,16,9.49
8.219.238.145,2096,2096,true,SIN,Asia Pacific,Singapore,69,9.49
8.219.126.3,2052,2052,false,SIN,Asia Pacific,Singapore,22,9.49
8.219.40.255,443,443,true,SIN,Asia Pacific,Singapore,31,9.48
8.219.202.130,2053,2053,true,SIN,Asia Pacific,Singapore,149,9.48
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,11,9.48
8.219.6.157,2095,2095,false,SIN,Asia Pacific,Singapore,46,9.48
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,9.48
47.243.161.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,9.47
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,9.47
8.219.250.239,8080,8080,false,SIN,Asia Pacific,Singapore,14,9.47
8.219.60.68,2053,2053,true,SIN,Asia Pacific,Singapore,34,9.45
8.222.219.34,8443,8443,true,SIN,Asia Pacific,Singapore,81,9.45
8.219.99.169,2053,2053,true,SIN,Asia Pacific,Singapore,89,9.45
8.219.210.64,2053,2053,true,SIN,Asia Pacific,Singapore,196,9.44
8.219.156.148,2083,2083,true,SIN,Asia Pacific,Singapore,69,9.43
8.219.228.157,2053,2053,true,SIN,Asia Pacific,Singapore,107,9.43
8.222.174.108,2087,2087,true,SIN,Asia Pacific,Singapore,88,9.43
8.219.193.22,2096,2096,true,SIN,Asia Pacific,Singapore,81,9.43
47.251.74.226,80,80,false,LAX,North America,Los Angeles,180,9.42
8.210.66.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,101,9.42
8.219.201.8,2096,2096,true,SIN,Asia Pacific,Singapore,126,9.41
8.219.157.97,2053,2053,true,SIN,Asia Pacific,Singapore,73,9.41
8.219.140.229,80,80,false,SIN,Asia Pacific,Singapore,18,9.40
8.222.208.83,2053,2053,true,SIN,Asia Pacific,Singapore,127,9.40
8.219.73.21,2083,2083,true,SIN,Asia Pacific,Singapore,108,9.39
8.219.111.175,2087,2087,true,SIN,Asia Pacific,Singapore,90,9.39
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,5,9.39
8.219.140.229,443,443,true,SIN,Asia Pacific,Singapore,103,9.38
8.219.177.205,2053,2053,true,SIN,Asia Pacific,Singapore,95,9.38
8.219.107.199,80,80,false,SIN,Asia Pacific,Singapore,14,9.38
8.222.208.83,2096,2096,true,SIN,Asia Pacific,Singapore,129,9.37
8.219.104.242,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.37
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,9.37
47.76.94.15,2087,2087,true,HKG,Asia Pacific,Hong Kong,141,9.36
8.222.222.64,2095,2095,false,SIN,Asia Pacific,Singapore,29,9.36
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.36
8.219.51.211,8443,8443,true,SIN,Asia Pacific,Singapore,48,9.36
8.219.72.50,2053,2053,true,SIN,Asia Pacific,Singapore,83,9.35
8.219.139.13,2083,2083,true,SIN,Asia Pacific,Singapore,54,9.35
8.219.101.138,2087,2087,true,SIN,Asia Pacific,Singapore,147,9.35
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,19,9.35
8.219.157.97,8443,8443,true,SIN,Asia Pacific,Singapore,99,9.34
8.219.250.239,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.34
8.219.177.205,80,80,false,SIN,Asia Pacific,Singapore,6,9.34
8.219.186.189,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.34
8.222.197.251,2096,2096,true,SIN,Asia Pacific,Singapore,54,9.33
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,13,9.33
8.222.184.198,2086,2086,false,SIN,Asia Pacific,Singapore,28,9.33
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,15,9.32
8.219.50.180,8443,8443,true,SIN,Asia Pacific,Singapore,77,9.32
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,25,9.32
8.219.151.193,2052,2052,false,SIN,Asia Pacific,Singapore,4,9.32
8.222.128.131,2083,2083,true,SIN,Asia Pacific,Singapore,101,9.31
8.222.214.231,2053,2053,true,SIN,Asia Pacific,Singapore,39,9.31
47.236.123.133,2053,2053,true,SIN,Asia Pacific,Singapore,111,9.31
8.219.157.97,80,80,false,SIN,Asia Pacific,Singapore,10,9.30
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,24,9.30
8.219.229.190,2082,2082,false,SIN,Asia Pacific,Singapore,22,9.30
8.219.86.200,2086,2086,false,SIN,Asia Pacific,Singapore,35,9.29
8.219.193.202,80,80,false,SIN,Asia Pacific,Singapore,24,9.29
8.222.136.247,2053,2053,true,SIN,Asia Pacific,Singapore,62,9.29
8.219.235.164,2096,2096,true,SIN,Asia Pacific,Singapore,114,9.28
47.236.149.107,2086,2086,false,SIN,Asia Pacific,Singapore,14,9.28
8.219.179.34,8880,8880,false,SIN,Asia Pacific,Singapore,21,9.28
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,9.27
8.222.214.231,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.27
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,9.27
8.219.40.255,2096,2096,true,SIN,Asia Pacific,Singapore,56,9.27
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,64,9.27
8.219.103.126,2087,2087,true,SIN,Asia Pacific,Singapore,82,9.27
8.218.65.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,9.26
8.222.252.150,2087,2087,true,SIN,Asia Pacific,Singapore,75,9.26
8.219.61.52,2082,2082,false,SIN,Asia Pacific,Singapore,24,9.26
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,23,9.25
8.222.174.108,2052,2052,false,SIN,Asia Pacific,Singapore,23,9.25
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.25
8.219.237.250,2087,2087,true,SIN,Asia Pacific,Singapore,144,9.24
47.236.166.131,2096,2096,true,SIN,Asia Pacific,Singapore,45,9.24
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.24
8.219.101.72,2083,2083,true,SIN,Asia Pacific,Singapore,185,9.24
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,103,9.23
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,9.23
8.219.161.129,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.23
8.219.229.190,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.23
8.219.194.170,80,80,false,SIN,Asia Pacific,Singapore,30,9.22
47.236.168.17,8443,8443,true,SIN,Asia Pacific,Singapore,39,9.22
47.236.172.71,8443,8443,true,SIN,Asia Pacific,Singapore,71,9.22
8.219.126.3,8443,8443,true,SIN,Asia Pacific,Singapore,142,9.21
8.219.250.239,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.21
8.219.86.200,2083,2083,true,SIN,Asia Pacific,Singapore,120,9.21
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,76,9.21
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,64,9.21
8.219.170.232,2096,2096,true,SIN,Asia Pacific,Singapore,102,9.21
8.219.196.117,8880,8880,false,SIN,Asia Pacific,Singapore,10,9.21
8.219.107.135,2095,2095,false,SIN,Asia Pacific,Singapore,10,9.21
8.219.197.111,8080,8080,false,SIN,Asia Pacific,Singapore,11,9.20
8.219.101.138,8080,8080,false,SIN,Asia Pacific,Singapore,16,9.20
47.236.116.182,2052,2052,false,SIN,Asia Pacific,Singapore,23,9.20
8.219.156.148,2052,2052,false,SIN,Asia Pacific,Singapore,19,9.20
8.219.199.220,2096,2096,true,SIN,Asia Pacific,Singapore,77,9.19
8.222.219.34,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.19
8.219.86.200,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.19
8.219.152.195,8443,8443,true,SIN,Asia Pacific,Singapore,107,9.18
8.219.13.143,80,80,false,SIN,Asia Pacific,Singapore,17,9.18
8.217.248.220,2083,2083,true,HKG,Asia Pacific,Hong Kong,130,9.18
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,19,9.18
8.219.87.34,2096,2096,true,SIN,Asia Pacific,Singapore,99,9.18
8.219.241.189,2082,2082,false,SIN,Asia Pacific,Singapore,43,9.18
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,9.17
8.219.229.190,2087,2087,true,SIN,Asia Pacific,Singapore,96,9.17
8.219.142.229,8443,8443,true,SIN,Asia Pacific,Singapore,139,9.17
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,9.17
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,9.17
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,9,9.16
8.222.184.198,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.15
8.219.111.175,2096,2096,true,SIN,Asia Pacific,Singapore,119,9.15
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,78,9.15
8.219.238.145,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.14
47.236.145.85,2086,2086,false,SIN,Asia Pacific,Singapore,17,9.14
8.219.103.57,2053,2053,true,SIN,Asia Pacific,Singapore,114,9.14
8.219.206.180,2096,2096,true,SIN,Asia Pacific,Singapore,12,9.14
8.219.83.201,2087,2087,true,SIN,Asia Pacific,Singapore,70,9.14
8.219.111.175,2096,2096,true,SIN,Asia Pacific,Singapore,92,9.13
8.222.180.242,8880,8880,false,SIN,Asia Pacific,Singapore,3,9.13
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,9.13
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,11,9.13
8.217.149.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,9.12
8.219.250.239,2095,2095,false,SIN,Asia Pacific,Singapore,24,9.12
8.219.122.96,2052,2052,false,SIN,Asia Pacific,Singapore,33,9.12
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,9.12
47.236.87.246,2096,2096,true,SIN,Asia Pacific,Singapore,68,9.12
8.219.202.130,80,80,false,SIN,Asia Pacific,Singapore,10,9.11
8.219.124.227,8443,8443,true,SIN,Asia Pacific,Singapore,146,9.11
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,123,9.11
8.219.202.130,8880,8880,false,SIN,Asia Pacific,Singapore,25,9.10
8.219.50.180,2083,2083,true,SIN,Asia Pacific,Singapore,89,9.10
8.219.228.186,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.09
8.219.153.237,8080,8080,false,NRT,Asia Pacific,Tokyo,87,9.08
8.217.91.121,2087,2087,true,HKG,Asia Pacific,Hong Kong,104,9.08
8.222.215.228,2053,2053,true,SIN,Asia Pacific,Singapore,63,9.08
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,9.07
8.210.119.11,443,443,true,HKG,Asia Pacific,Hong Kong,127,9.07
8.217.207.60,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,9.06
8.219.111.175,8080,8080,false,SIN,Asia Pacific,Singapore,20,9.06
8.219.222.8,2095,2095,false,SIN,Asia Pacific,Singapore,51,9.06
8.219.170.180,8443,8443,true,SIN,Asia Pacific,Singapore,71,9.05
8.219.40.255,2095,2095,false,SIN,Asia Pacific,Singapore,20,9.05
47.236.144.48,2086,2086,false,SIN,Asia Pacific,Singapore,45,9.04
8.219.113.232,8443,8443,true,SIN,Asia Pacific,Singapore,116,9.04
8.219.196.117,2083,2083,true,SIN,Asia Pacific,Singapore,86,9.04
47.236.121.23,2083,2083,true,SIN,Asia Pacific,Singapore,110,9.04
8.219.137.50,443,443,true,SIN,Asia Pacific,Singapore,89,9.04
8.219.60.54,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.04
8.222.209.223,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.04
8.222.208.83,2087,2087,true,SIN,Asia Pacific,Singapore,89,9.03
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.03
8.219.196.24,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.03
8.219.73.188,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.03
8.222.160.176,2053,2053,true,SIN,Asia Pacific,Singapore,99,9.03
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,112,9.03
8.219.174.213,2083,2083,true,SIN,Asia Pacific,Singapore,67,9.03
8.219.196.117,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.03
47.236.158.158,8443,8443,true,SIN,Asia Pacific,Singapore,43,9.03
8.218.8.142,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,9.03
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.02
8.217.250.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,9.02
8.222.183.242,2087,2087,true,SIN,Asia Pacific,Singapore,114,9.02
8.219.251.81,8080,8080,false,SIN,Asia Pacific,Singapore,24,9.02
8.222.198.105,2095,2095,false,SIN,Asia Pacific,Singapore,5,9.01
8.222.202.163,8443,8443,true,SIN,Asia Pacific,Singapore,66,9.01
8.219.5.10,2082,2082,false,SIN,Asia Pacific,Singapore,2,9.01
8.219.40.255,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.00
8.222.209.223,2053,2053,true,SIN,Asia Pacific,Singapore,62,9.00
8.219.145.245,2095,2095,false,SIN,Asia Pacific,Singapore,11,9.00
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,58,9.00
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,19,9.00
8.219.106.15,2053,2053,true,SIN,Asia Pacific,Singapore,74,8.99
8.219.87.34,80,80,false,SIN,Asia Pacific,Singapore,44,8.99
8.210.117.18,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,8.99
8.219.142.229,443,443,true,SIN,Asia Pacific,Singapore,69,8.98
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,67,8.98
8.222.244.123,2096,2096,true,SIN,Asia Pacific,Singapore,52,8.98
8.219.195.47,2096,2096,true,SIN,Asia Pacific,Singapore,116,8.98
8.222.212.172,443,443,true,SIN,Asia Pacific,Singapore,100,8.98
8.219.137.50,2052,2052,false,SIN,Asia Pacific,Singapore,10,8.97
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,27,8.97
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,25,8.97
8.219.140.229,8443,8443,true,SIN,Asia Pacific,Singapore,107,8.97
8.219.126.240,2086,2086,false,SIN,Asia Pacific,Singapore,47,8.97
47.236.172.71,8080,8080,false,SIN,Asia Pacific,Singapore,22,8.96
47.236.144.208,2053,2053,true,SIN,Asia Pacific,Singapore,117,8.96
8.222.224.17,8080,8080,false,SIN,Asia Pacific,Singapore,5,8.96
8.219.175.127,2083,2083,true,SIN,Asia Pacific,Singapore,111,8.95
8.222.221.90,2052,2052,false,SIN,Asia Pacific,Singapore,7,8.95
8.210.146.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,8.95
8.219.113.232,2053,2053,true,SIN,Asia Pacific,Singapore,97,8.95
8.219.87.34,443,443,true,SIN,Asia Pacific,Singapore,147,8.95
8.222.255.15,443,443,true,SIN,Asia Pacific,Singapore,76,8.94
8.219.167.65,2083,2083,true,SIN,Asia Pacific,Singapore,78,8.94
8.219.186.189,2083,2083,true,SIN,Asia Pacific,Singapore,81,8.94
8.219.242.208,2086,2086,false,SIN,Asia Pacific,Singapore,5,8.94
47.236.87.206,8880,8880,false,SIN,Asia Pacific,Singapore,21,8.93
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,12,8.93
8.218.8.142,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,8.93
8.219.215.214,2083,2083,true,SIN,Asia Pacific,Singapore,81,8.93
8.219.196.117,8443,8443,true,SIN,Asia Pacific,Singapore,61,8.93
8.219.228.186,8443,8443,true,SIN,Asia Pacific,Singapore,85,8.91
8.219.241.189,8443,8443,true,SIN,Asia Pacific,Singapore,93,8.91
8.219.159.232,443,443,true,SIN,Asia Pacific,Singapore,70,8.90
8.219.201.174,443,443,true,SIN,Asia Pacific,Singapore,87,8.90
8.217.248.220,80,80,false,HKG,Asia Pacific,Hong Kong,39,8.89
8.219.73.21,8443,8443,true,SIN,Asia Pacific,Singapore,71,8.89
8.219.195.47,2052,2052,false,SIN,Asia Pacific,Singapore,24,8.89
8.219.42.72,2082,2082,false,SIN,Asia Pacific,Singapore,12,8.88
8.210.107.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,8.88
8.222.208.38,8443,8443,true,SIN,Asia Pacific,Singapore,61,8.87
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,8.87
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,18,8.87
8.219.84.214,2096,2096,true,SIN,Asia Pacific,Singapore,72,8.87
47.236.5.223,2083,2083,true,SIN,Asia Pacific,Singapore,58,8.86
8.219.74.35,2087,2087,true,SIN,Asia Pacific,Singapore,115,8.86
8.219.228.193,2087,2087,true,SIN,Asia Pacific,Singapore,53,8.85
8.222.221.86,2087,2087,true,SIN,Asia Pacific,Singapore,9,8.85
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,8.84
8.219.83.201,2095,2095,false,SIN,Asia Pacific,Singapore,25,8.83
47.243.162.49,80,80,false,HKG,Asia Pacific,Hong Kong,78,8.83
8.219.220.88,2083,2083,true,SIN,Asia Pacific,Singapore,70,8.83
8.219.72.51,8443,8443,true,SIN,Asia Pacific,Singapore,99,8.83
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,8.83
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,76,8.82
8.219.84.214,8880,8880,false,SIN,Asia Pacific,Singapore,2,8.82
47.236.149.107,2083,2083,true,SIN,Asia Pacific,Singapore,89,8.81
8.219.61.52,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.81
47.245.115.6,2082,2082,false,SIN,Asia Pacific,Singapore,5,8.81
8.219.110.88,2096,2096,true,SIN,Asia Pacific,Singapore,72,8.81
47.245.107.174,2087,2087,true,SIN,Asia Pacific,Singapore,87,8.81
8.219.58.64,443,443,true,SIN,Asia Pacific,Singapore,92,8.80
8.210.117.18,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,8.80
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,10,8.80
8.219.137.50,2087,2087,true,SIN,Asia Pacific,Singapore,104,8.80
8.219.188.162,2083,2083,true,SIN,Asia Pacific,Singapore,132,8.79
8.219.102.252,2053,2053,true,SIN,Asia Pacific,Singapore,59,8.79
8.222.221.86,8880,8880,false,SIN,Asia Pacific,Singapore,40,8.79
8.219.40.37,2082,2082,false,SIN,Asia Pacific,Singapore,4,8.79
47.236.117.48,2053,2053,true,SIN,Asia Pacific,Singapore,45,8.79
8.219.222.8,2052,2052,false,SIN,Asia Pacific,Singapore,33,8.79
8.219.196.24,2087,2087,true,SIN,Asia Pacific,Singapore,93,8.79
